sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R060477,RRUFF,Uvarovite__R060477-3__Raman__514__0-000__depolarized__Raman_Data_Processed__b928c2507f8a2eccdf8c6161da7c.txt,R060477,Uvarovite,Uvarovite,Ca_3_Cr_2_(SiO_4_)_3_,Ca_3_Cr_2_(SiO_4_)_3_,Ca3Cr2(SiO4)3,Ca3Cr2(SiO4)3,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.2229,wide_gap_insulator,False,-3.197343779000001,highly_stable,False,,True,15,False,
R061041,RRUFF,Uvarovite__R061041-3__Raman__514__0-000__depolarized__Raman_Data_Processed__039d4a62e722a998a7eeee6e25e5.txt,R061041,Uvarovite,Uvarovite,Ca_3_Cr_2_(SiO_4_)_3_,Ca_3_Cr_2_(SiO_4_)_3_,Ca3Cr2(SiO4)3,Ca3Cr2(SiO4)3,Silicate,,"Al,Ca,Cr,Fe,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.2229,wide_gap_insulator,False,-3.197343779000001,highly_stable,True,Uvarovite__R061041-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__039d4a62e722a998a7eeee6e25e5.txt,True,14,False,
R100020,RRUFF,Uzonite__R100020__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1254408ee04869b670a00f67bdf0.txt,R100020,Uzonite,Uzonite,As_4_S_5_,As_4_S_5_,As4S5,As4S5,Sulfide,,"As,S",False,False,False,False,False,,False,False,False,False,False,True,True,True,1.9867,semiconductor,False,-0.497152208368056,marginally_stable,False,,True,8,False,
R070763,RRUFF,Vaesite__R070763__Raman__532______Raman_Data_Processed__482918b504440bdec8059b18f6ba.txt,R070763,Vaesite,Vaesite,NiS_2_,NiS_2_,NiS2,NiS2,Sulfide,,"Ni,S",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.6180038702083331,stable,False,,True,6,False,
R060516,RRUFF,Valentinite__R060516__Raman__532______Raman_Data_Processed__32a3a88fa02af53c72792f1edcb7.txt,R060516,Valentinite,Valentinite,Sb_2_O_3_,Sb_2_O_3_,Sb2O3,Sb2O3,Oxide,,"As,Fe,La,Mg,Ni,O,Sb,Si",True,True,False,True,False,,False,False,False,False,False,True,True,True,2.44885,semiconductor,False,-1.7458145945,stable,False,,True,6,False,
R070750,RRUFF,Valleriite__R070750__Raman__532______Raman_Data_Processed__68fdb1d9ab1e9f99ffe27a20e134.txt,R070750,Valleriite,Valleriite,"2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]",Oxide,,"Al,Cu,Fe,H,Mg,O,S",True,True,False,False,False,,False,False,True,False,True,False,False,False,,,,,,True,Valleriite__R070750__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__68fdb1d9ab1e9f99ffe27a20e134.txt,True,6,False,
R080119,RRUFF,Valleriite__R080119__Broad_Scan__532__0__unoriented__Raman_Data_Processed__c4fd41b103c9d2bc8b9f276ccb7a.txt,R080119,Valleriite,Valleriite,"2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]",Oxide,,"Al,Cu,Fe,H,Mg,O,S",True,True,False,False,False,,False,False,True,False,True,False,False,False,,,,,,False,,True,8,False,
R050171,RRUFF,Vanadinite__R050171-3__Raman__514__0-000__depolarized__Raman_Data_Processed__dc3190aaa1d7b72c03ab24702135.txt,R050171,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050171-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__dc3190aaa1d7b72c03ab24702135.txt,True,24,False,
R050189,RRUFF,Vanadinite__R050189__Broad_Scan__532__0__unoriented__Raman_Data_Processed__261813f8a0cf1427e668969e6390.txt,R050189,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050189__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__261813f8a0cf1427e668969e6390.txt,True,10,False,
R050376,RRUFF,Vanadinite__R050376__Broad_Scan__532__0__unoriented__Raman_Data_Processed__451ca446c02ad852d678576e5d89.txt,R050376,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050376__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__451ca446c02ad852d678576e5d89.txt,True,8,False,
R050530,RRUFF,Vanadinite__R050530__Broad_Scan__532__0__unoriented__Raman_Data_Processed__183cfbbff88955cd12b8d76e3737.txt,R050530,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050530__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__183cfbbff88955cd12b8d76e3737.txt,True,8,False,
R050533,RRUFF,Vanadinite__R050533__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1d9278a805688d36945133a30574.txt,R050533,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050533__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__1d9278a805688d36945133a30574.txt,True,8,False,
R080099,RRUFF,Vanadiocarpholite__R080099__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b7a5ba30128114a807cd6b1c5154.txt,R080099,Vanadiocarpholite,Vanadiocarpholite,Mn^2+^V^3+^AlSi_2_O_6_(OH)_4_,Mn^2+^V^3+^AlSi_2_O_6_(OH)_4_,MnVAlSi2O6(OH)4,MnAlVSi2(H2O5)2,Silicate,,"Al,H,Mn,O,Si,V",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,8,False,
R061117,RRUFF,Vanalite__R061117__Raman__532______Raman_Data_Processed__8bae3b7af2e03d5c1e2b397d1859.txt,R061117,Vanalite,Vanalite,NaAl_8_V_10_O_38_·30H_2_O,NaAl_8_V_10_O_38_·30H_2_O,NaAl8V10O3830H2O,NaAl8V10H2O3831,Oxide,,"Al,H,Na,O,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R080113,RRUFF,Vandenbrandeite__R080113__Broad_Scan__532__0__unoriented__Raman_Data_Processed__c2d77d72f65b227a95305868c92f.txt,R080113,Vandenbrandeite,Vandenbrandeite,Cu(UO_2_)(OH)_4_,Cu(UO_2_)(OH)_4_,Cu(UO2)(OH)4,UCu(H2O3)2,Oxide,,"Cu,H,O,U",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,8,False,
R080114,RRUFF,Vandenbrandeite__R080114__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e8426ce3c484885c5425b19cd91a.txt,R080114,Vandenbrandeite,Vandenbrandeite,Cu(UO_2_)(OH)_4_,Cu(UO_2_)(OH)_4_,Cu(UO2)(OH)4,UCu(H2O3)2,Oxide,,"Cu,H,O,U",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,8,False,
R090064,RRUFF,Vandendriesscheite__R090064__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f0bf8e76965b449145fd91f8c107.txt,R090064,Vandendriesscheite,Vandendriesscheite,Pb_1.6_(UO_2_)_10_O_6_(OH)_11_·11H_2_O,Pb_1.6_(UO_2_)_10_O_6_(OH)_11_·11H_2_O,Pb16(UO2)10O6(OH)1111H2O,U10H1113(Pb8O569)2,Oxide,,"H,O,Pb,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,8,False,
R250143,RRUFF,Vandermeerscheite__R250143__Raman__532______Raman_Data_Processed__d6e28c35cdec579faa487da82c73.txt,R250143,Vandermeerscheite,Vandermeerscheite,K_2_[(UO_2_)_2_V_2_O_8_]·2H_2_O,K_2_[(UO_2_)_2_V_2_O_8_]·2H_2_O,K2[(UO2)2V2O8]2H2O,K2U4V4H2O25,Oxide,,"H,K,O,U,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Vandermeerscheite__R250143__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__d6e28c35cdec579faa487da82c73.txt,True,3,False,
R060371,RRUFF,Vantasselite__R060371__Raman__532______Raman_Data_Processed__d182940027004f947962ee6589e3.txt,R060371,Vantasselite,Vantasselite,Al_4_(PO_4_)_3_(OH)_3_·9H_2_O,Al_4_(PO_4_)_3_(OH)_3_·9H_2_O,Al4(PO4)3(OH)39H2O,Al4P3H41O52,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,2,False,
R050544,RRUFF,Vanuralite__R050544__Raman__532______Raman_Data_Processed__3ad1a110063989e9e3ac15b6fad1.txt,R050544,Vanuralite,Vanuralite,Al(UO_2_)_2_(VO_4_)_2_(OH)·8.5H_2_O,Al(UO_2_)_2_(VO_4_)_2_(OH)·8.5H_2_O,Al(UO2)2(VO4)2(OH)85H2O,U2AlV2H87O98,Oxide,,"Al,H,O,U,V",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,2,False,
R110194,RRUFF,Varennesite__R110194__Broad_Scan__532__0__unoriented__Raman_Data_Processed__374af19ee3bc0e72035457b6e314.txt,R110194,Varennesite,Varennesite,"Na_8_Mn_2_Si_10_O_25_(OH,Cl)_2_·12H_2_O","Na_8_Mn_2_Si_10_O_25_(OH,Cl)_2_·12H_2_O","Na8Mn2Si10O25(OH,Cl)212H2O",Na8Mn2Si10H2O25213,Silicate,,"Cl,H,Mn,Na,O,Si",True,True,False,False,False,,False,False,True,False,True,True,False,False,,,,,,False,,True,8,False,
R040180,RRUFF,Variscite__R040180__Raman__514______Raman_Data_Processed__2fa12e87f9d0f3412e808fa8e3b5.txt,R040180,Variscite,Variscite,Al(PO_4_)·2H_2_O,Al(PO_4_)·2H_2_O,Al(PO4)2H2O,AlP2H2O9,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,True,,,,-2.069906351864933,highly_stable,False,,True,8,False,
R050467,RRUFF,Variscite__R050467__Broad_Scan__532__0__unoriented__Raman_Data_Processed__30a85f582fbad94f591c989571a4.txt,R050467,Variscite,Variscite,Al(PO_4_)·2H_2_O,Al(PO_4_)·2H_2_O,Al(PO4)2H2O,AlP2H2O9,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,True,,,,-2.069906351864933,highly_stable,False,,True,8,False,
R100222,RRUFF,Variscite__R100222__Raman__532______Raman_Data_Processed__fc6603315827fb65c7a3d3f6da2b.txt,R100222,Variscite,Variscite,Al(PO_4_)·2H_2_O,Al(PO_4_)·2H_2_O,Al(PO4)2H2O,AlP2H2O9,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,True,,,,-2.069906351864933,highly_stable,False,,True,6,False,
R110139,RRUFF,Variscite__R110139__Broad_Scan__532__0__unoriented__Raman_Data_Processed__5222173a491957f8ff045a171d10.txt,R110139,Variscite,Variscite,Al(PO_4_)·2H_2_O,Al(PO_4_)·2H_2_O,Al(PO4)2H2O,AlP2H2O9,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,True,True,True,True,,,,-2.069906351864933,highly_stable,False,,True,6,False,
R060740,RRUFF,Varulite__R060740__Broad_Scan__785__0__unoriented__Raman_Data_Processed__02f7605663b33c72949ca6df817d.txt,R060740,Varulite,Varulite,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na2Mn(MnFe)(PO4)3,Na2Mn2Fe(PO4)3,Phosphate,,"Fe,Mn,Na,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.1257,narrow_gap,False,-2.547977171167429,highly_stable,False,,True,7,False,
R160033,RRUFF,Varulite__R160033__Broad_Scan__532__0__unoriented__Raman_Data_Processed__03349cb0bf3d51178766a709752f.txt,R160033,Varulite,Varulite,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na2Mn(MnFe)(PO4)3,Na2Mn2Fe(PO4)3,Phosphate,,"Fe,Mn,Na,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.1257,narrow_gap,False,-2.547977171167429,highly_stable,False,,True,6,False,
R160052,RRUFF,Varulite__R160052__Broad_Scan__532__0__unoriented__Raman_Data_Processed__014403c636c86b36ffbb125a043f.txt,R160052,Varulite,Varulite,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na_2_Mn(MnFe^3+^)(PO_4_)_3_,Na2Mn(MnFe)(PO4)3,Na2Mn2Fe(PO4)3,Phosphate,,"Fe,Mn,Na,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,1.1257,narrow_gap,False,-2.547977171167429,highly_stable,False,,True,6,False,
R070716,RRUFF,Vasilite__R070716__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4fff917388e8411d1cf0270a4669.txt,R070716,Vasilite,Vasilite,"(Pd,Cu)_16_(S,Te)_7_","(Pd,Cu)_16_(S,Te)_7_","(Pd,Cu)16(S,Te)7","(Pd,Cu)16(S,Te)7",Sulfide,,"Cu,Pd,S,Te",True,True,True,False,False,,False,False,True,False,False,False,False,False,,,,,,False,,True,7,False,
R110171,RRUFF,Vastmanlandite-(Ce)__R110171__Broad_Scan__532__0__unoriented__Raman_Data_Processed__942e4479b0d13dd102faab6aadc3.txt,R110171,Vastmanlandite-(Ce),Vastmanlandite-(Ce),Ce_3_CaMg_2_Al_2_Si_5_O_19_(OH)_2_F,Ce_3_CaMg_2_Al_2_Si_5_O_19_(OH)_2_F,Ce3CaMg2Al2Si5O19(OH)2F,CaCe3Mg2Al2Si5H2O21F,Silicate,,"Al,Ca,Ce,F,H,Mg,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,5,False,
R060676,RRUFF,Vauquelinite__R060676__Raman__532______Raman_Data_Processed__156a609d28b461a6875022abaf86.txt,R060676,Vauquelinite,Vauquelinite,CuPb_2_(CrO_4_)(PO_4_)(OH),CuPb_2_(CrO_4_)(PO_4_)(OH),CuPb2(CrO4)(PO4)(OH),CrCuPHPb2O9,Phosphate,,"As,Cr,Cu,F,H,O,P,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,6,False,
R060926,RRUFF,Vauquelinite__R060926__Raman__532______Raman_Data_Processed__24c9d52900001344d2b3ca561729.txt,R060926,Vauquelinite,Vauquelinite,CuPb_2_(CrO_4_)(PO_4_)(OH),CuPb_2_(CrO_4_)(PO_4_)(OH),CuPb2(CrO4)(PO4)(OH),CrCuPHPb2O9,Phosphate,,"Cr,Cu,H,O,P,Pb",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,False,,True,5,False,
R070421,RRUFF,Vauxite__R070421__Broad_Scan__785__0__unoriented__Raman_Data_Processed__f40f9b3c662c0c37485440f0832a.txt,R070421,Vauxite,Vauxite,Fe^2+^Al_2_(PO_4_)_2_(OH)_2_·6H_2_O,Fe^2+^Al_2_(PO_4_)_2_(OH)_2_·6H_2_O,FeAl2(PO4)2(OH)26H2O,Al2FeP2(H4O5)7,Phosphate,,"Al,As,Ca,Cl,Cr,F,Fe,H,K,Mg,Mn,Na,O,P,S,Si,Ti",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
NO_ID_78,RRUFF,Vauxite__X060017__Raman__514______Raman_Data_RAW__85dd0b54cc7494b48670572e9c95.txt,,Vauxite,Vauxite,Fe^2+^Al_2_(PO_4_)_2_(OH)_2_·6H_2_O,Fe^2+^Al_2_(PO_4_)_2_(OH)_2_·6H_2_O,FeAl2(PO4)2(OH)26H2O,Al2FeP2(H4O5)7,Phosphate,,"Al,Fe,H,O,P",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,False,1,False,
R050243,RRUFF,Vayrynenite__R050243-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2dccd83acdbe9c6ed31c2dd3bb15.txt,R050243,Vayrynenite,Vayrynenite,BeMn^2+^(PO_4_)(OH),BeMn^2+^(PO_4_)(OH),BeMn(PO4)(OH),MnBePHO5,Phosphate,,"Be,H,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Vayrynenite__R050243-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__2dccd83acdbe9c6ed31c2dd3bb15.txt,True,40,False,
R050590,RRUFF,Vayrynenite__R050590__Broad_Scan__532__0__unoriented__Raman_Data_Processed__719073f7d0cab96b86be14891c86.txt,R050590,Vayrynenite,Vayrynenite,BeMn^2+^(PO_4_)(OH),BeMn^2+^(PO_4_)(OH),BeMn(PO4)(OH),MnBePHO5,Phosphate,,"Be,H,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Vayrynenite__R050590__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__719073f7d0cab96b86be14891c86.txt,True,8,False,
R060348,RRUFF,Veatchite__R060348__Raman__532______Raman_Data_Processed__80ff214753822017620a9ec71da3.txt,R060348,Veatchite,Veatchite,Sr_2_B_11_O_16_(OH)_5_·H_2_O,Sr_2_B_11_O_16_(OH)_5_·H_2_O,Sr2B11O16(OH)5H2O,Sr2B11H7O22,Borate,,"B,Ba,Ca,Fe,H,La,Mg,Mn,O,Sr",True,True,False,True,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,6,False,
R130407,RRUFF,Veenite__R130407__Broad_Scan__532__0__unoriented__Raman_Data_Processed__5cd862acc1db6e3628a3345ca886.txt,R130407,Veenite,Veenite,"Pb_2_(Sb,As)_2_S_5_","Pb_2_(Sb,As)_2_S_5_","Pb2(Sb,As)2S5",Pb22S5,Halide,,"Ag,As,At,Au,Bi,Co,Cu,F,Fe,Hg,K,La,Mn,Na,Ni,No,Pb,S,Sb,Se,Si,Y,Zn",True,True,True,True,False,,False,False,True,False,False,True,False,False,,,,,,False,,True,6,False,
R061141,RRUFF,Vergasovaite__R061141__Raman__532______Raman_Data_Processed__b4f0417e7b675607c76207d85d71.txt,R061141,Vergasovaite,Vergasovaite,Cu_3_O(MoO_4_)(SO_4_),Cu_3_O(MoO_4_)(SO_4_),Cu3O(MoO4)(SO4),Cu3MoSO9,Sulfate,,"Al,As,Cu,F,Fe,La,Mg,Mn,Mo,O,P,Pb,S,Ti,W,Zn",True,True,True,True,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-1.529197128415177,stable,False,,True,6,False,
R050490,RRUFF,Vermiculite__R050490__Broad_Scan__532__0__unoriented__Raman_Data_Processed__902b0292dcb0bee307ad32f67883.txt,R050490,Vermiculite,Vermiculite,"Mg_0.7_(Mg,Fe,Al)_6_(Si,Al)_8_O_20_(OH)_4_·8H_2_O","Mg_0.7_(Mg,Fe,Al)_6_(Si,Al)_8_O_20_(OH)_4_·8H_2_O","Mg07(Mg,Fe,Al)6(Si,Al)8O20(OH)48H2O",Mg768H50O69,Silicate,,"Al,Fe,H,Mg,O,Si",True,True,False,False,False,,False,False,True,False,True,True,False,False,,,,,,True,Vermiculite__R050490__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__902b0292dcb0bee307ad32f67883.txt,True,8,False,
R080100,RRUFF,Vernadite__R080100__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ec19029f3a1ff4b10615998b7ddf.txt,R080100,Vernadite,Vernadite,"(Mn,Fe,Ca,Na)(O,OH)_2_·nH_2_O","(Mn,Fe,Ca,Na)(O,OH)_2_·nH_2_O","(Mn,Fe,Ca,Na)(O,OH)2nH2O","(Mn,Fe,Ca,Na)(O,OH)2nH2O",Oxide,,"Ca,Fe,H,Mn,Na,O",True,True,False,False,False,,False,False,True,False,True,False,False,False,,,,,,False,,True,8,False,
R050265,RRUFF,Verplanckite__R050265__Raman__514______Raman_Data_Processed__acfc06edd84240a3637e736bbe6f.txt,R050265,Verplanckite,Verplanckite,"Ba_4_Mn^2+^_2_Si_4_O_12_(OH,H_2_O)_3_Cl_3_","Ba_4_Mn^2+^_2_Si_4_O_12_(OH,H_2_O)_3_Cl_3_","Ba4Mn2Si4O12(OH,H2O)3Cl3",Ba4Mn2Si4(ClO41)3,Silicate,,"Al,Ba,Ca,Cl,Cr,Fe,H,K,La,Mg,Mn,Na,O,Si,Sr,Ti",True,True,False,True,False,,False,False,True,False,False,True,False,False,,,,,,False,,True,2,False,
R070063,RRUFF,Vertumnite__R070063__Broad_Scan__785__0__unoriented__Raman_Data_Processed__464f2fe46adcecbba78e159df325.txt,R070063,Vertumnite,Vertumnite,Ca_4_Al_4_Si_4_O_6_(OH)_24_·3H_2_O,Ca_4_Al_4_Si_4_O_6_(OH)_24_·3H_2_O,Ca4Al4Si4O6(OH)243H2O,Ca4Al4Si4(H49O50)5,Silicate,,"Al,Ca,H,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,False,,True,7,False,
R120149,RRUFF,Vesignieite__R120149__Raman__532______Raman_Data_Processed__e7151e99a624d468e140e6e4f32f.txt,R120149,Vesignieite,Vesignieite,Cu_3_Ba(VO_4_)_2_(OH)_2_,Cu_3_Ba(VO_4_)_2_(OH)_2_,Cu3Ba(VO4)2(OH)2,BaV2Cu3(HO5)2,Oxide,,"Ba,Cu,H,O,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-1.856535780541111,stable,False,,True,6,False,
R050035,RRUFF,Vesuvianite__R050035-3__Raman__514__0-000__depolarized__Raman_Data_Processed__4ba1ede9d4056ea2909c643a2c78.txt,R050035,Vesuvianite,Vesuvianite,"(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Silicate,,"Al,Ca,F,Fe,H,Mg,Na,O,Si",True,True,False,False,False,,False,False,True,False,False,False,False,False,,,,,,True,Vesuvianite__R050035-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__4ba1ede9d4056ea2909c643a2c78.txt,True,24,False,
R050056,RRUFF,Vesuvianite__R050056__Raman__514______Raman_Data_Processed__ef95a2d750809e1e1d40b84be836.txt,R050056,Vesuvianite,Vesuvianite,"(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Silicate,,"Al,Ca,F,Fe,H,Mg,Na,O,Si",True,True,False,False,False,,False,False,True,False,False,False,False,False,,,,,,True,Vesuvianite__R050056__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__ef95a2d750809e1e1d40b84be836.txt,True,8,False,
R050233,RRUFF,Vesuvianite__R050233-3__Raman__514__0-000__depolarized__Raman_Data_Processed__974908e01f370eb65fe6859f6bba.txt,R050233,Vesuvianite,Vesuvianite,"(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Silicate,,"Al,Ca,F,Fe,H,Mg,Na,O,Si",True,True,False,False,False,,False,False,True,False,False,False,False,False,,,,,,True,Vesuvianite__R050233-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__974908e01f370eb65fe6859f6bba.txt,True,24,False,
R050489,RRUFF,Vesuvianite__R050489__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ba56eae2079548c4ec71de211006.txt,R050489,Vesuvianite,Vesuvianite,"(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)_19_(Al,Mg,Fe)_13_(SiO_4_)_10_(Si_2_O_7_)_4_(OH,F,O)_10_","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10","(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Silicate,,"Al,Ca,F,Fe,H,Mg,Na,O,Si",True,True,False,False,False,,False,False,True,False,False,False,False,False,,,,,,True,Vesuvianite__R050489__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__ba56eae2079548c4ec71de211006.txt,True,8,False,
