rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,original_formula,display_formula_clean,normalized_formula,reduced_formula,has_vacancy_symbol,has_mixed_occupancy,has_variable_formula,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,n_elements,avg_electronegativity,avg_atomic_mass,band_gap_eV,band_gap_min_eV,band_gap_max_eV,band_gap_match_count,is_metal,is_metal_match_count,formation_energy,formation_energy_min,formation_energy_match_count,band_gap_class
R070576,Sorensenite,532,Processed,Sorensenite__R070576__Raman__532______Raman_Data_Processed__0a90042d838bdda2e11c70c1a576.txt,True,Silicate,Na_4_Be_2_Sn(Si_3_O_9_)_2_·2H_2_O,Na_4_Be_2_Sn(Si_3_O_9_)_2_·2H_2_O,Na4Be2Sn(Si3O9)22H2O,Na4Be2Si66SnH2O199,False,False,False,False,True,True,True,6.0,2.0,32.63413188,,,,,,,,,,
R060135,Spangolite,532,Processed,Spangolite__R060135__Broad_Scan__532__0__unoriented__Raman_Data_Processed__68c632645353baa8b87f1374f07e.txt,True,Sulfate,Cu_6_Al(SO_4_)(OH)_12_Cl·3H_2_O,Cu_6_Al(SO_4_)(OH)_12_Cl·3H_2_O,Cu6Al(SO4)(OH)12Cl3H2O,AlCu6H14SCl3O17,False,False,False,False,True,True,True,6.0,2.481666666666667,29.175479766666665,,,,,,,,,,
R050581,Spencerite,532,Processed,Spencerite__R050581__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1c9cc5bd8f7d4b5c7fdc03b30a0a.txt,True,Phosphate,Zn_4_(PO_4_)_2_(OH)_2_·3H_2_O,Zn_4_(PO_4_)_2_(OH)_2_·3H_2_O,Zn4(PO4)2(OH)23H2O,Zn4P2H25O32,False,False,False,False,True,True,True,4.0,2.37,28.347525500000003,,,,,,,,,,
R250061,Sperlingite,532,Processed,Sperlingite__R250061__Raman__532______Raman_Data_Processed__3dbcb6956ba333fb6b65f4bb9232.txt,True,Phosphate,(H_2_O)K(Mn^2+^Fe^3+^)(Al_2_Ti)(PO_4_)_4_[O(OH)][(H_2_O)_9_(OH)]·4H_2_O,(H_2_O)K(Mn^2+^Fe^3+^)(Al_2_Ti)(PO_4_)_4_[O(OH)][(H_2_O)_9_(OH)]·4H_2_O,(H2O)K(MnFe)(Al2Ti)(PO4)4[O(OH)][(H2O)9(OH)]4H2O,KTiMnAl2FeP4(H27O20)3,False,False,False,False,True,True,True,8.0,1.8975000000000002,34.088873199999995,,,,,,,,,,
R050063,Spessartine,514,Processed,Spessartine__R050063-3__Raman__514__0-000__depolarized__Raman_Data_Processed__244fe4790e418aa9594c22dbb40e.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R060177,Spessartine,514,Processed,Spessartine__R060177-3__Raman__514__0-000__depolarized__Raman_Data_Processed__c63574aa2361a99361a7669b0709.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R060279,Spessartine,532,Processed,Spessartine__R060279__Broad_Scan__532__0__unoriented__Raman_Data_Processed__04e42d92aed4acedeb2aa77453ae.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R060447,Spessartine,514,Processed,Spessartine__R060447-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7b7ac5b6ba9a2540cc1a17924a9a.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R060451,Spessartine,514,Processed,Spessartine__R060451-3__Raman__514__0-000__depolarized__Raman_Data_Processed__86e95254b849491f7452944c9ffe.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R080053,Spessartine,514,Processed,Spessartine__R080053-3__Raman__514__0-000__depolarized__Raman_Data_Processed__529bfe833e4aedb7b00e36dbf63a.txt,True,Silicate,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn^2+^_3_Al_2_(SiO_4_)_3_,Mn3Al2(SiO4)3,Mn3Al2(SiO4)3,False,False,False,False,False,True,True,4.0,2.125,31.5011209,3.5565000000000007,3.5565000000000007,3.5565000000000007,1.0,False,1.0,-2.973844495769,-2.973844495769,1.0,wide_gap_insulator
R040136,Sphalerite,514,Processed,Sphalerite__R040136-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f39a40de741f22c2e73403089845.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R050005,Sphalerite,514,Processed,Sphalerite__R050005-3__Raman__514__0-000__depolarized__Raman_Data_Processed__36511f627978014609be6845031e.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R050140,Sphalerite,514,Processed,Sphalerite__R050140-3__Raman__514__0-000__depolarized__Raman_Data_Processed__4382e82c2edb6fa15476b2e98f8d.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R050237,Sphalerite,514,Processed,Sphalerite__R050237-3__Raman__514__0-000__depolarized__Raman_Data_Processed__94b65723bc46cf1e023d42fab3cb.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R060005,Sphalerite,514,Processed,Sphalerite__R060005-3__Raman__514__0-000__depolarized__Raman_Data_Processed__6197984cce0f01d1b3470a1dee68.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R060636,Sphalerite,514,Processed,Sphalerite__R060636-3__Raman__514__0-000__depolarized__Raman_Data_Processed__837d5762aebc90a3175ddbf63b53.txt,True,Sulfide,ZnS,ZnS,ZnS,ZnS,False,False,False,False,False,True,True,2.0,2.115,48.737,2.0266,0.0010999999999998,2.0715000000000003,101.0,False,101.0,-1.13957293578125,-1.14030335453125,103.0,semiconductor
R050184,Spinel,514,Processed,Spinel__R050184-3__Raman__514__0-000__depolarized__Raman_Data_Processed__b4aae8d796bb80baf6f3a9940ab4.txt,True,Oxide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R050259,Spinel,514,Processed,Spinel__R050259-3__Raman__514__0-000__depolarized__Raman_Data_Processed__152484b61bceb769c04f041cec4b.txt,True,Oxide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R050392,Spinel,780,Processed,Spinel__R050392__Broad_Scan__780__0__unoriented__Raman_Data_Processed__ee28d4a60a48b485b618cf7b1f91.txt,True,Oxide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R050411,Spinel,780,Processed,Spinel__R050411__Broad_Scan__780__0__unoriented__Raman_Data_Processed__3b9c82a01ccf058dcff25e49a9bf.txt,True,Oxide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R060798,Spinel,532,Processed,Spinel__R060798__Raman__532______Raman_Data_Processed__33b2692c6bcfa513a4f1b45987a7.txt,True,Oxide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R070013,Spinel,785,Processed,Spinel__R070013__Broad_Scan__785__0__unoriented__Raman_Data_Processed__c05a45a9d7689120b67116fc486f.txt,True,Halide,MgAl_2_O_4_,MgAl_2_O_4_,MgAl2O4,MgAl2O4,False,False,False,False,False,True,True,3.0,2.1199999999999997,22.4286462,4.296199999999999,3.2924,5.1095,18.0,False,18.0,-3.3618280466071417,-3.388825434999999,19.0,wide_gap_insulator
R040050,Spodumene,514,Processed,Spodumene__R040050-3__Raman__514__0-000__depolarized__Raman_Data_Processed__75dfd73e59579305a6dea0912752.txt,True,Silicate,LiAlSi_2_O_6_,LiAlSi_2_O_6_,LiAlSi2O6,LiAl(SiO3)2,False,False,False,False,False,True,True,4.0,1.9825,19.50185965,5.1376,4.9005,5.368399999999999,4.0,False,4.0,-3.2150754397500005,-3.24336024775,4.0,wide_gap_insulator
R050252,Spodumene,532,Processed,Spodumene__R050252__Broad_Scan__532__0__unoriented__Raman_Data_Processed__035c364199695338b67ff8866baa.txt,True,Silicate,LiAlSi_2_O_6_,LiAlSi_2_O_6_,LiAlSi2O6,LiAl(SiO3)2,False,False,False,False,False,True,True,4.0,1.9825,19.50185965,5.1376,4.9005,5.368399999999999,4.0,False,4.0,-3.2150754397500005,-3.24336024775,4.0,wide_gap_insulator
R060039,Spodumene,780,Processed,Spodumene__R060039__Broad_Scan__780__0__unoriented__Raman_Data_Processed__cd7064ea16f1fbccc3e6aa0ae50a.txt,True,Silicate,LiAlSi_2_O_6_,LiAlSi_2_O_6_,LiAlSi2O6,LiAl(SiO3)2,False,False,False,False,False,True,True,4.0,1.9825,19.50185965,5.1376,4.9005,5.368399999999999,4.0,False,4.0,-3.2150754397500005,-3.24336024775,4.0,wide_gap_insulator
R050236,Spurrite,532,Processed,Spurrite__R050236__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e719e442cd99a971a0807cd05b21.txt,True,Silicate,Ca_5_(SiO_4_)_2_(CO_3_),Ca_5_(SiO_4_)_2_(CO_3_),Ca5(SiO4)2(CO3),Ca5Si2CO11,False,False,False,False,False,True,True,4.0,2.2225,24.0434,4.6044,4.6044,4.6044,1.0,False,1.0,-3.2695777668421044,-3.2695777668421044,1.0,wide_gap_insulator
R240009,Stankeithite,532,Processed,Stankeithite__R240009__Raman__532______Raman_Data_Processed__444185030c1d701c9931ee230268.txt,True,Oxide,MnMnTe^4+^_4_O_10_,MnMnTe^4+^_4_O_10_,MnMnTe4O10,MnTe2O5,False,False,False,False,False,True,True,3.0,2.3633333333333333,66.17914833333334,2.2067500000000004,2.0429000000000004,2.3706,2.0,False,2.0,-1.6946710042606248,-1.6959346284012495,2.0,semiconductor
R060321,Starkeyite,532,Processed,Starkeyite__R060321__Broad_Scan__532__0__unoriented__Raman_Data_Processed__4248635517594ac71c0c12d9bb0d.txt,True,Sulfate,Mg(SO_4_)·4H_2_O,Mg(SO_4_)·4H_2_O,Mg(SO4)4H2O,MgH2S4O17,False,False,False,False,True,True,True,4.0,2.3825000000000003,18.344335,,,,,,,,,,
R070589,Starkeyite,532,Processed,Starkeyite__R070589__Broad_Scan__532__0__unoriented__Raman_Data_Processed__55409420b9231acf508233438502.txt,True,Sulfate,Mg(SO_4_)·4H_2_O,Mg(SO_4_)·4H_2_O,Mg(SO4)4H2O,MgH2S4O17,False,False,False,False,True,True,True,4.0,2.3825000000000003,18.344335,,,,,,,,,,
R050079,Staurolite,514,Processed,Staurolite__R050079-3__Raman__514__0-000__depolarized__Raman_Data_Processed__8a801f4f72546a49b83287fd38b1.txt,True,Silicate,Fe^2+^_2_Al_9_Si_4_O_23_(OH),Fe^2+^_2_Al_9_Si_4_O_23_(OH),Fe2Al9Si4O23(OH),Al9Fe2Si4HO24,False,False,False,False,False,True,True,5.0,2.196,25.583875719999998,3.6530999999999993,3.6530999999999993,3.6530999999999993,1.0,False,1.0,-3.102353419965501,-3.102353419965501,1.0,wide_gap_insulator
R040174,Stellerite,514,Processed,Stellerite__R040174-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f60a86ccdcba8cca8f9ce3477b8d.txt,True,Silicate,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca4(Si28Al8)O7228H2O,Ca4Al8Si28H2O7229,False,False,False,False,True,True,True,5.0,2.03,22.430475719999997,,,,,,,,,,
R060483,Stellerite,532,Processed,Stellerite__R060483__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a0534a9686b838818ec560af4386.txt,True,Silicate,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca4(Si28Al8)O7228H2O,Ca4Al8Si28H2O7229,False,False,False,False,True,True,True,5.0,2.03,22.430475719999997,,,,,,,,,,
R070535,Stellerite,532,Processed,Stellerite__R070535__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9f50d49621014c313477beecf353.txt,True,Silicate,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca_4_(Si_28_Al_8_)O_72_·28H_2_O,Ca4(Si28Al8)O7228H2O,Ca4Al8Si28H2O7229,False,False,False,False,True,True,True,5.0,2.03,22.430475719999997,,,,,,,,,,
R050143,Stephanite,514,Processed,Stephanite__R050143-3__Raman__514__0-000__depolarized__Raman_Data_Processed__b3e2d385b0be03e6865ce0b14b4e.txt,True,Sulfide,Ag_5_SbS_4_,Ag_5_SbS_4_,Ag5SbS4,Ag5SbS4,False,False,False,False,False,True,True,3.0,2.1866666666666665,87.23106666666666,0.5920000000000001,0.5920000000000001,0.5920000000000001,1.0,False,1.0,-0.3652615741250002,-0.3652615741250002,1.0,narrow_gap
R050306,Stephanite,532,Processed,Stephanite__R050306__Raman__532______Raman_Data_Processed__6dd38de2a06cf7689c357007a431.txt,True,Sulfide,Ag_5_SbS_4_,Ag_5_SbS_4_,Ag5SbS4,Ag5SbS4,False,False,False,False,False,True,True,3.0,2.1866666666666665,87.23106666666666,0.5920000000000001,0.5920000000000001,0.5920000000000001,1.0,False,1.0,-0.3652615741250002,-0.3652615741250002,1.0,narrow_gap
R050309,Stephanite,532,Processed,Stephanite__R050309__Raman__532______Raman_Data_Processed__c71e09ec6add2fa136afa9b836b4.txt,True,Halide,Ag_5_SbS_4_,Ag_5_SbS_4_,Ag5SbS4,Ag5SbS4,False,False,False,False,False,True,True,3.0,2.1866666666666665,87.23106666666666,0.5920000000000001,0.5920000000000001,0.5920000000000001,1.0,False,1.0,-0.3652615741250002,-0.3652615741250002,1.0,narrow_gap
R070299,Stibarsen,532,Processed,Stibarsen__R070299__Raman__532______Raman_Data_Processed__fb8259fb92443ad5a8bf9e51c9d2.txt,True,Sulfide,SbAs,SbAs,SbAs,SbAs,False,False,False,False,False,True,True,2.0,2.115,98.3408,0.0,0.0,0.0,1.0,True,1.0,-0.0204890500000001,-0.0204890500000001,1.0,metal_like
R050232,Stibiotantalite,514,Processed,Stibiotantalite__R050232__Raman__514______Raman_Data_Processed__24629a39cff95772ea024beb4f0b.txt,True,Oxide,Sb^3+^TaO_4_,Sb^3+^TaO_4_,SbTaO4,TaSbO4,False,False,False,False,False,True,True,3.0,2.33,106.23575999999998,2.9872,2.9872,2.9872,1.0,False,1.0,-2.2054959639583327,-2.725383711666666,4.0,semiconductor
R050599,Stibiotantalite,532,Processed,Stibiotantalite__R050599__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f54db3ebb6cb283b78b49d928922.txt,True,Oxide,Sb^3+^TaO_4_,Sb^3+^TaO_4_,SbTaO4,TaSbO4,False,False,False,False,False,True,True,3.0,2.33,106.23575999999998,2.9872,2.9872,2.9872,1.0,False,1.0,-2.2054959639583327,-2.725383711666666,4.0,semiconductor
R050016,Stibnite,514,Processed,Stibnite__R050016-3__Raman__514__0-000__depolarized__Raman_Data_Processed__cbbd14269906bfd410d1b9ac0a3b.txt,True,Sulfide,Sb_2_S_3_,Sb_2_S_3_,Sb2S3,Sb2S3,False,False,False,False,False,True,True,2.0,2.315,76.9125,1.2867499999999996,1.2828,1.2906999999999993,2.0,False,2.0,-0.6512983249375004,-0.6516261724375007,2.0,narrow_gap
R050066,Stibnite,514,Processed,Stibnite__R050066-3__Raman__514__0-000__depolarized__Raman_Data_Processed__396e813a7feeaac964db2f698ff5.txt,True,Sulfide,Sb_2_S_3_,Sb_2_S_3_,Sb2S3,Sb2S3,False,False,False,False,False,True,True,2.0,2.315,76.9125,1.2867499999999996,1.2828,1.2906999999999993,2.0,False,2.0,-0.6512983249375004,-0.6516261724375007,2.0,narrow_gap
R050328,Stichtite,780,Processed,Stichtite__R050328__Broad_Scan__780__0__unoriented__Raman_Data_Processed__06c9a3a23637594dd1c0d228af11.txt,True,Carbonate,Mg_6_Cr_2_(OH)_16_(CO_3_)·4H_2_O,Mg_6_Cr_2_(OH)_16_(CO_3_)·4H_2_O,Mg6Cr2(OH)16(CO3)4H2O,Mg6Cr2H18C4O29,False,False,False,False,True,True,True,5.0,2.232,21.063827999999997,,,,,,,,,,
R050475,Stichtite,532,Processed,Stichtite__R050475__Broad_Scan__532__0__unoriented__Raman_Data_Processed__96ac778e527337b0ebae76a50251.txt,True,Carbonate,Mg_6_Cr_2_(OH)_16_(CO_3_)·4H_2_O,Mg_6_Cr_2_(OH)_16_(CO_3_)·4H_2_O,Mg6Cr2(OH)16(CO3)4H2O,Mg6Cr2H18C4O29,False,False,False,False,True,True,True,5.0,2.232,21.063827999999997,,,,,,,,,,
R050012,Stilbite-Ca,514,Processed,Stilbite-Ca__R050012-3__Raman__514__0-000__depolarized__Raman_Data_Processed__99d8324877252aebad694c710c8d.txt,True,Silicate,NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O,NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O,NaCa4(Si27Al9)O7228H2O,NaCa4Al9Si27H2O7229,False,False,False,False,True,True,True,6.0,1.846666666666667,22.523691313333334,,,,,,,,,,
R050106,Stilbite-Ca,514,Processed,Stilbite-Ca__R050106__Raman__514______Raman_Data_Processed__dfa4c53195158a2129b765d75661.txt,True,Silicate,NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O,NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O,NaCa4(Si27Al9)O7228H2O,NaCa4Al9Si27H2O7229,False,False,False,False,True,True,True,6.0,1.846666666666667,22.523691313333334,,,,,,,,,,
R060899,Stillwellite-(Ce),532,Processed,Stillwellite-(Ce)__R060899__Raman__532______Raman_Data_Processed__abe5a12bea2327e78db3247de1d3.txt,True,Silicate,CeBSiO_5_,CeBSiO_5_,CeBSiO5,CeSiBO5,False,False,False,False,False,True,True,4.0,2.125,48.752975000000006,0.1714000000000002,0.1714000000000002,0.1714000000000002,1.0,False,1.0,-3.3728525420312514,-3.3728525420312514,1.0,narrow_gap
R050568,Stolzite,780,Processed,Stolzite__R050568__Broad_Scan__780__0__unoriented__Raman_Data_Processed__ceebffe5e98c2937277335a63afb.txt,True,Oxide,Pb(WO_4_),Pb(WO_4_),Pb(WO4),PbWO4,False,False,False,False,False,True,True,3.0,2.7099999999999995,135.67979999999997,2.9951999999999996,1.8677,3.6419,8.0,False,8.0,-2.00231106375,-2.0530826220833327,9.0,semiconductor
R060908,Stromeyerite,532,Processed,Stromeyerite__R060908__Raman__532______Raman_Data_Processed__b1f602204bfc25b0fc0510028634.txt,True,Halide,CuAgS,CuAgS,CuAgS,CuAgS,False,False,False,False,False,True,True,3.0,2.1366666666666667,67.82639999999999,0.41005,0.0,0.6406999999999998,4.0,False,4.0,-0.3251891601041669,-0.3290004913541668,4.0,narrow_gap
R060909,Stromeyerite,532,Processed,Stromeyerite__R060909__Raman__532______Raman_Data_Processed__21314fde435889a3a6dd7510b981.txt,True,Sulfide,CuAgS,CuAgS,CuAgS,CuAgS,False,False,False,False,False,True,True,3.0,2.1366666666666667,67.82639999999999,0.41005,0.0,0.6406999999999998,4.0,False,4.0,-0.3251891601041669,-0.3290004913541668,4.0,narrow_gap
R040037,Strontianite,514,Processed,Strontianite__R040037-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1274f674968fa5695e73782715e6.txt,True,Carbonate,Sr(CO_3_),Sr(CO_3_),Sr(CO3),SrCO3,False,False,False,False,False,True,True,3.0,2.313333333333333,38.543366666666664,4.474550000000001,4.2741,4.6569,4.0,False,4.0,-2.6873601075000004,-2.715218489,4.0,wide_gap_insulator
R050476,Strontianite,532,Processed,Strontianite__R050476__Broad_Scan__532__0__unoriented__Raman_Data_Processed__93d68c8df269699594b38ba7a97d.txt,True,Carbonate,Sr(CO_3_),Sr(CO_3_),Sr(CO3),SrCO3,False,False,False,False,False,True,True,3.0,2.313333333333333,38.543366666666664,4.474550000000001,4.2741,4.6569,4.0,False,4.0,-2.6873601075000004,-2.715218489,4.0,wide_gap_insulator
R050564,Strontianite,532,Processed,Strontianite__R050564__Broad_Scan__532__0__unoriented__Raman_Data_Processed__802d1e886cdb1c025de4dbe14fd1.txt,True,Carbonate,Sr(CO_3_),Sr(CO_3_),Sr(CO3),SrCO3,False,False,False,False,False,True,True,3.0,2.313333333333333,38.543366666666664,4.474550000000001,4.2741,4.6569,4.0,False,4.0,-2.6873601075000004,-2.715218489,4.0,wide_gap_insulator
R050619,Strunzite,532,Processed,Strunzite__R050619__Broad_Scan__532__0__unoriented__Raman_Data_Processed__aaf2e3e00337867e9467df291c45.txt,True,Phosphate,Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·6H_2_O,Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·6H_2_O,MnFe2(PO4)2(OH)26H2O,MnFe2P2(H4O5)7,False,False,False,False,True,True,True,5.0,2.242,31.752829400000003,,,,,,,,,,
R050511,Struvite,532,Processed,Struvite__R050511__Raman__532______Raman_Data_Processed__c3ceeb44d91911877227b6796b42.txt,True,Phosphate,(NH_4_)Mg(PO_4_)·6H_2_O,(NH_4_)Mg(PO_4_)·6H_2_O,(NH4)Mg(PO4)6H2O,MgP6H6NO25,False,False,False,False,True,True,True,5.0,2.436,17.2585604,,,,,,,,,,
R050540,Struvite,532,Processed,Struvite__R050540__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f60d0acb294721e0cbf22fc251e3.txt,True,Phosphate,(NH_4_)Mg(PO_4_)·6H_2_O,(NH_4_)Mg(PO_4_)·6H_2_O,(NH4)Mg(PO4)6H2O,MgP6H6NO25,False,False,False,False,True,True,True,5.0,2.436,17.2585604,,,,,,,,,,
R250132,Suenoite,,Processed,Suenoite__R250132__Raman________Raman_Data_Processed__9f86f0cc10030d83addac1a7b23d.txt,True,Silicate,[box]Mn_2_Mg_5_Si_8_O_22_(OH)_2_,[box]Mn_2_Mg_5_Si_8_O_22_(OH)_2_,[box]Mn2Mg5Si8O22(OH)2,[box]Mn2Mg5Si8O22(OH)2,True,False,False,False,False,False,False,5.0,,,,,,,,,,,,
R070623,Sugilite,532,Processed,Sugilite__R070623__Raman__532______Raman_Data_Processed__16b6c036d532b7d3127bbe773df2.txt,True,Silicate,KNa_2_Fe^3+^_2_(Li_3_Si_12_)O_30_,KNa_2_Fe^3+^_2_(Li_3_Si_12_)O_30_,KNa2Fe2(Li3Si12)O30,KNa2Li3Fe2(Si2O5)6,False,False,False,False,False,True,True,6.0,1.6500000000000001,28.159828213333338,3.3194,3.3194,3.3194,1.0,False,1.0,-2.99836156031,-2.99836156031,1.0,wide_gap_insulator
R250070,Sulfatoredmondite,532,Processed,Sulfatoredmondite__R250070__Broad_Scan__532__0__unoriented__Raman_Data_Processed__71e685aa12c2e7150483577c39fc.txt,True,Sulfate,[Pb_8_O_2_Zn(OH)_6_](SO_4_)_4_·6H_2_O,[Pb_8_O_2_Zn(OH)_6_](SO_4_)_4_·6H_2_O,[Pb8O2Zn(OH)6](SO4)46H2O,ZnH8Pb8S46O193,False,False,False,False,True,True,True,5.0,2.4400000000000004,64.336268,,,,,,,,,,
R050479,Sulphohalite,532,Processed,Sulphohalite__R050479__Broad_Scan__532__0__unoriented__Raman_Data_Processed__6b58d08381af92bdfe10b8a8ec14.txt,True,Sulfate,Na_6_(SO_4_)_2_ClF,Na_6_(SO_4_)_2_ClF,Na6(SO4)2ClF,Na6S2ClO8F,False,False,False,False,False,True,True,5.0,2.818,25.101114496,4.7796,4.7796,4.7796,1.0,False,1.0,-2.3797919254208333,-2.3797919254208333,1.0,wide_gap_insulator
R040135,Sulphur,514,Processed,Sulphur__R040135-3__Raman__514__0-000__depolarized__Raman_Data_Processed__a8d10df37ce05ac2fab47f5e8770.txt,True,Elemental/Native,S,S,S,S,False,False,False,False,False,True,True,1.0,2.58,32.065,2.4585,2.0442,3.3265,19.0,False,19.0,0.03951040950892825,0.0,30.0,semiconductor
R050006,Sulphur,514,Processed,Sulphur__R050006-3__Raman__514__0-000__depolarized__Raman_Data_Processed__8b4f7c311476b5e11c27e4ba167f.txt,True,Elemental/Native,S,S,S,S,False,False,False,False,False,True,True,1.0,2.58,32.065,2.4585,2.0442,3.3265,19.0,False,19.0,0.03951040950892825,0.0,30.0,semiconductor
R060917,Suolunite,532,Processed,Suolunite__R060917__Raman__532______Raman_Data_Processed__0d95224a47379f62488c55c081bf.txt,True,Silicate,Ca_2_Si_2_O_5_(OH)_2_·H_2_O,Ca_2_Si_2_O_5_(OH)_2_·H_2_O,Ca2Si2O5(OH)2H2O,CaSi(HO2)2,False,False,False,False,True,True,True,4.0,2.135,21.29271,5.1408,5.1408,5.1408,1.0,False,1.0,-1.917135587779999,-2.668643092779999,3.0,wide_gap_insulator
