sample_id,source_dataset,raw_file_path,rruff_id,mineral_name,compound_name,original_formula,display_formula_clean,normalized_formula,reduced_formula,chemical_family,sub_family,elements,contains_transition_metal,contains_3d_transition_metal,contains_4d_transition_metal,contains_5d_transition_metal,is_mixture,mixture_components,has_variable_formula,has_vacancy_symbol,has_mixed_occupancy,has_html_tag,has_hydrate,formula_parse_success,eligible_for_matbench_matching,matbench_match_success,band_gap_eV,band_gap_class,is_metal,formation_energy,formation_energy_class,has_xrd,xrd_file_path,duplicate_rruff_id,duplicate_group_size,exclude_from_inorganic_main,quality_flags
R050199,RRUFF,Topaz__R050199__Raman__514______Raman_Data_Processed__29b8d17adfbf3fc1433caf99b02e.txt,R050199,Topaz,Topaz,Al_2_SiO_4_F_2_,Al_2_SiO_4_F_2_,Al2SiO4F2,Al2Si(O2F)2,Silicate,,"Al,F,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6953,wide_gap_insulator,False,-3.547801459153334,highly_stable,True,Topaz__R050199__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__29b8d17adfbf3fc1433caf99b02e.txt,True,3,False,
R050200,RRUFF,Topaz__R050200-3__Raman__514__0-000__depolarized__Raman_Data_Processed__ebcf74c78c6a0373dd3a45c89617.txt,R050200,Topaz,Topaz,Al_2_SiO_4_F_2_,Al_2_SiO_4_F_2_,Al2SiO4F2,Al2Si(O2F)2,Silicate,,"Al,F,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6953,wide_gap_insulator,False,-3.547801459153334,highly_stable,True,Topaz__R050200-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__ebcf74c78c6a0373dd3a45c89617.txt,True,27,False,
R050405,RRUFF,Topaz__R050405__Broad_Scan__780__0__unoriented__Raman_Data_Processed__8a48bb18360b5dc892d135fbccff.txt,R050405,Topaz,Topaz,Al_2_SiO_4_F_2_,Al_2_SiO_4_F_2_,Al2SiO4F2,Al2Si(O2F)2,Silicate,,"Al,F,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6953,wide_gap_insulator,False,-3.547801459153334,highly_stable,True,Topaz__R050405__Broad_Scan__780__0__unoriented__Xray_Data_XY_Data_Processed__8a48bb18360b5dc892d135fbccff.txt,True,9,False,
R060024,RRUFF,Topaz__R060024__Broad_Scan__780__0__unoriented__Raman_Data_Processed__fec4b64a49bc7fa61fe1cacf2958.txt,R060024,Topaz,Topaz,Al_2_SiO_4_F_2_,Al_2_SiO_4_F_2_,Al2SiO4F2,Al2Si(O2F)2,Silicate,,"Al,F,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6953,wide_gap_insulator,False,-3.547801459153334,highly_stable,True,Topaz__R060024__Broad_Scan__780__0__unoriented__Xray_Data_XY_Data_Processed__fec4b64a49bc7fa61fe1cacf2958.txt,True,7,False,
R060026,RRUFF,Topaz__R060026__Broad_Scan__780__0__unoriented__Raman_Data_Processed__68c25e0923236cfc0211e4a0e7ee.txt,R060026,Topaz,Topaz,Al_2_SiO_4_F_2_,Al_2_SiO_4_F_2_,Al2SiO4F2,Al2Si(O2F)2,Silicate,,"Al,F,O,Si",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.6953,wide_gap_insulator,False,-3.547801459153334,highly_stable,True,Topaz__R060026__Broad_Scan__780__0__unoriented__Xray_Data_XY_Data_Processed__68c25e0923236cfc0211e4a0e7ee.txt,True,7,False,
R040045,RRUFF,Tremolite__R040045-3__Raman__514__0-000__depolarized__Raman_Data_Processed__c00f3a15a8af0aa8eb04b5c146b9.txt,R040045,Tremolite,Tremolite,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,Silicate,,"Ca,Fe,H,Mg,O,Si",True,True,False,False,False,,True,True,False,False,True,False,False,False,,,,,,True,Tremolite__R040045-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__c00f3a15a8af0aa8eb04b5c146b9.txt,True,39,False,
R040109,RRUFF,Tremolite__R040109__Broad_Scan__785__0__unoriented__Raman_Data_Processed__1c57ec0b5d90b711621d19555014.txt,R040109,Tremolite,Tremolite,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,Silicate,,"Ca,Fe,H,Mg,O,Si",True,True,False,False,False,,True,True,False,False,True,False,False,False,,,,,,True,Tremolite__R040109__Broad_Scan__785__0__unoriented__Xray_Data_XY_Data_Processed__1c57ec0b5d90b711621d19555014.txt,True,9,False,
R050173,RRUFF,Tremolite__R050173-3__Raman__514__0-000__depolarized__Raman_Data_Processed__014332d14dae893cc0511cc0209d.txt,R050173,Tremolite,Tremolite,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,Silicate,,"Ca,Fe,H,Mg,O,Si",True,True,False,False,False,,True,True,False,False,True,False,False,False,,,,,,True,Tremolite__R050173-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__014332d14dae893cc0511cc0209d.txt,True,40,False,
R050210,RRUFF,Tremolite__R050210__Raman__532______Raman_Data_Processed__1b90fe4298527019e0b20a37d569.txt,R050210,Tremolite,Tremolite,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,Silicate,,"Ca,F,Fe,H,Mg,O,Si",True,True,False,False,False,,True,True,False,False,True,False,False,False,,,,,,True,Tremolite__R050210__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__1b90fe4298527019e0b20a37d569.txt,True,6,False,
R050498,RRUFF,Tremolite__R050498__Broad_Scan__532__0__unoriented__Raman_Data_Processed__75c44745a0f23168dd7247670137.txt,R050498,Tremolite,Tremolite,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca_2_(Mg_5.0-4.5_Fe^2+^_0.0-0.5_)Si_8_O_22_(OH)_2_,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,[box]Ca2(Mg50-45Fe00-05)Si8O22(OH)2,Silicate,,"Al,Ca,Cr,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,True,True,False,False,True,False,False,False,,,,,,True,Tremolite__R050498__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__75c44745a0f23168dd7247670137.txt,True,8,False,
R040101,RRUFF,Trilithionite__R040101-3__Raman__514__0-000__depolarized__Raman_Data_Processed__ec86d2163c344010ad388ad2158a.txt,R040101,Trilithionite,Trilithionite,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi15Al15(Si3Al)O10F2,KLi15Al16Si3(O5F)2,Silicate,,"Al,F,K,Li,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Trilithionite__R040101-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__ec86d2163c344010ad388ad2158a.txt,True,41,False,
R040105,RRUFF,Trilithionite__R040105-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7bf818014db49dcfbd2da195b341.txt,R040105,Trilithionite,Trilithionite,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi15Al15(Si3Al)O10F2,KLi15Al16Si3(O5F)2,Silicate,,"Al,F,K,Li,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Trilithionite__R040105-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__7bf818014db49dcfbd2da195b341.txt,True,38,False,
R050486,RRUFF,Trilithionite__R050486__Broad_Scan__532__0__unoriented__Raman_Data_Processed__cb6f5e2c0356aea46b8c0e264f95.txt,R050486,Trilithionite,Trilithionite,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi15Al15(Si3Al)O10F2,KLi15Al16Si3(O5F)2,Silicate,,"Al,F,K,Li,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Trilithionite__R050486__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__cb6f5e2c0356aea46b8c0e264f95.txt,True,8,False,
R060004,RRUFF,Trilithionite__R060004__Broad_Scan__780__0__unoriented__Raman_Data_Processed__ca3744dfdaeee5a41fe0ae3df1be.txt,R060004,Trilithionite,Trilithionite,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi_1.5_Al_1.5_(Si_3_Al)O_10_F_2_,KLi15Al15(Si3Al)O10F2,KLi15Al16Si3(O5F)2,Silicate,,"Al,F,K,Li,O,Si",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Trilithionite__R060004__Broad_Scan__780__0__unoriented__Xray_Data_XY_Data_Processed__ca3744dfdaeee5a41fe0ae3df1be.txt,True,7,False,
R050257,RRUFF,Triphylite__R050257__Raman__514______Raman_Data_Processed__c66fca909b9fe39e73a7a954d444.txt,R050257,Triphylite,Triphylite,LiFe^2+^(PO_4_),LiFe^2+^(PO_4_),LiFe(PO4),LiFePO4,Phosphate,,"Fe,Li,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.48325,wide_gap_insulator,False,-2.488580039413266,highly_stable,True,Triphylite__R050257__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__c66fca909b9fe39e73a7a954d444.txt,True,8,False,
R050424,RRUFF,Triphylite__R050424__Raman__532______Raman_Data_Processed__bb2673ce83de15ab0d01d27200ae.txt,R050424,Triphylite,Triphylite,LiFe^2+^(PO_4_),LiFe^2+^(PO_4_),LiFe(PO4),LiFePO4,Phosphate,,"Fe,Li,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.48325,wide_gap_insulator,False,-2.488580039413266,highly_stable,True,Triphylite__R050424__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__bb2673ce83de15ab0d01d27200ae.txt,True,6,False,
R050494,RRUFF,Triphylite__R050494__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b3806c0db135ed3d83234a276178.txt,R050494,Triphylite,Triphylite,LiFe^2+^(PO_4_),LiFe^2+^(PO_4_),LiFe(PO4),LiFePO4,Phosphate,,"Fe,Li,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.48325,wide_gap_insulator,False,-2.488580039413266,highly_stable,True,Triphylite__R050494__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__b3806c0db135ed3d83234a276178.txt,True,8,False,
R050624,RRUFF,Triphylite__R050624__Broad_Scan__532__0__unoriented__Raman_Data_Processed__00db1d3e1e728d19ff245d570338.txt,R050624,Triphylite,Triphylite,LiFe^2+^(PO_4_),LiFe^2+^(PO_4_),LiFe(PO4),LiFePO4,Phosphate,,"Fe,Li,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,3.48325,wide_gap_insulator,False,-2.488580039413266,highly_stable,True,Triphylite__R050624__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__00db1d3e1e728d19ff245d570338.txt,True,8,False,
R050186,RRUFF,Triplite__R050186__Raman__514______Raman_Data_Processed__ef95045030102bf75f5676a5a261.txt,R050186,Triplite,Triplite,Mn^2+^_2_(PO_4_)F,Mn^2+^_2_(PO_4_)F,Mn2(PO4)F,Mn2PO4F,Phosphate,,"F,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7959,semiconductor,False,-2.673880401594106,highly_stable,True,Triplite__R050186__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__ef95045030102bf75f5676a5a261.txt,True,8,False,
R050615,RRUFF,Triplite__R050615__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f28c758bee388353232cbe83cbb5.txt,R050615,Triplite,Triplite,Mn^2+^_2_(PO_4_)F,Mn^2+^_2_(PO_4_)F,Mn2(PO4)F,Mn2PO4F,Phosphate,,"F,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7959,semiconductor,False,-2.673880401594106,highly_stable,True,Triplite__R050615__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__f28c758bee388353232cbe83cbb5.txt,True,8,False,
R060743,RRUFF,Triplite__R060743__Raman__532______Raman_Data_Processed__f1dc7d979704ba62a992fa326ba3.txt,R060743,Triplite,Triplite,Mn^2+^_2_(PO_4_)F,Mn^2+^_2_(PO_4_)F,Mn2(PO4)F,Mn2PO4F,Phosphate,,"F,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7959,semiconductor,False,-2.673880401594106,highly_stable,True,Triplite__R060743__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__f1dc7d979704ba62a992fa326ba3.txt,True,5,False,
R060935,RRUFF,Triplite__R060935__Raman__532______Raman_Data_Processed__83b0ee3cd332fc901982c994c429.txt,R060935,Triplite,Triplite,Mn^2+^_2_(PO_4_)F,Mn^2+^_2_(PO_4_)F,Mn2(PO4)F,Mn2PO4F,Phosphate,,"Al,Ca,Cl,Cr,F,Fe,K,Mg,Mn,Na,O,P,S,Si",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7959,semiconductor,False,-2.673880401594106,highly_stable,True,Triplite__R060935__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__83b0ee3cd332fc901982c994c429.txt,True,6,False,
R240016,RRUFF,Triploidite__R240016-1__Raman__780______Raman_Data_Processed__53a3cd94ed341d60dd2005023b97.txt,R240016,Triploidite,Triploidite,Mn^2+^_2_(PO_4_)(OH),Mn^2+^_2_(PO_4_)(OH),Mn2(PO4)(OH),Mn2PHO5,Phosphate,,"H,Mn,O,P",True,True,False,False,False,,False,False,False,False,False,True,True,False,,,,,,True,Triploidite__R240016-1__Xray_Data_XY__780______Xray_Data_XY_Data_Processed__53a3cd94ed341d60dd2005023b97.txt,True,2,False,
R060046,RRUFF,Tritomite-(Ce)__R060046__Raman__532______Raman_Data_Processed__bba8a97eb232ae83f517ee293977.txt,R060046,Tritomite-(Ce),Tritomite-(Ce),"Ce_5_(SiO_4_,BO_4_)_3_(OH,O)","Ce_5_(SiO_4_,BO_4_)_3_(OH,O)","Ce5(SiO4,BO4)3(OH,O)",Ce,Silicate,,"B,Ce,H,O,Si",False,False,False,False,False,,False,False,True,False,False,True,False,False,,,,,,True,Tritomite-(Ce)__R060046__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__bba8a97eb232ae83f517ee293977.txt,True,5,False,
R050425,RRUFF,Trolleite__R050425__Broad_Scan__532__0__unoriented__Raman_Data_Processed__31ce19be00f64f2c7d0054806f90.txt,R050425,Trolleite,Trolleite,Al_4_(PO_4_)_3_(OH)_3_,Al_4_(PO_4_)_3_(OH)_3_,Al4(PO4)3(OH)3,Al4P3(HO5)3,Phosphate,,"Al,H,O,P",False,False,False,False,False,,False,False,False,False,False,True,True,True,5.5706,wide_gap_insulator,False,-2.831106383641542,highly_stable,True,Trolleite__R050425__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__31ce19be00f64f2c7d0054806f90.txt,True,8,False,
R050499,RRUFF,Trona__R050499__Raman__514______Raman_Data_Processed__86b331b77eaadac872bc2a1d32a4.txt,R050499,Trona,Trona,Na_3_(HCO_3_)(CO_3_)·2H_2_O,Na_3_(HCO_3_)(CO_3_)·2H_2_O,Na3(HCO3)(CO3)2H2O,Na3H3C3O10,Carbonate,,"Al,C,Cr,H,K,Mg,Na,O",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Trona__R050499__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__86b331b77eaadac872bc2a1d32a4.txt,True,8,False,
R050276,RRUFF,Tschermigite__R050276__Raman__514______Raman_Data_Processed__d94131d52711aaf1686a4c4c10e4.txt,R050276,Tschermigite,Tschermigite,(NH_4_)Al(SO_4_)_2_·12H_2_O,(NH_4_)Al(SO_4_)_2_·12H_2_O,(NH4)Al(SO4)212H2O,AlH6S212NO849,Sulfate,,"Al,H,N,O,S",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Tschermigite__R050276__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__d94131d52711aaf1686a4c4c10e4.txt,True,8,False,
R100125,RRUFF,Tsumgallite__R100125__Raman__532______Raman_Data_Processed__7c81667b96c1f426001d5eb702bd.txt,R100125,Tsumgallite,Tsumgallite,GaO(OH),GaO(OH),GaO(OH),GaHO2,Oxide,,"Ga,H,O",False,False,False,False,False,,False,False,False,False,False,True,True,True,2.9954,semiconductor,False,-1.881578327155,stable,True,Tsumgallite__R100125__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__7c81667b96c1f426001d5eb702bd.txt,True,6,False,
R070755,RRUFF,Tunellite__R070755__Raman__532______Raman_Data_Processed__5e887064736896e9a175ca893e23.txt,R070755,Tunellite,Tunellite,SrB_6_O_9_(OH)_2_·3H_2_O,SrB_6_O_9_(OH)_2_·3H_2_O,SrB6O9(OH)23H2O,SrB6H25O33,Borate,,"B,H,O,Sr",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Tunellite__R070755__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__5e887064736896e9a175ca893e23.txt,True,6,False,
R070616,RRUFF,Tungstenite__R070616__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d17411a94a5c6216151c89a78472.txt,R070616,Tungstenite,Tungstenite,WS_2_,WS_2_,WS2,WS2,Sulfide,,"S,W",True,False,False,True,False,,False,False,False,False,False,True,True,True,1.70075,semiconductor,False,-1.2549786363194453,stable,True,Tungstenite__R070616__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__d17411a94a5c6216151c89a78472.txt,True,8,False,
R050554,RRUFF,Turquoise__R050554__Broad_Scan__532__0__unoriented__Raman_Data_Processed__81acaee93b5a3d268af2a685219f.txt,R050554,Turquoise,Turquoise,CuAl_6_(PO_4_)_4_(OH)_8_·4H_2_O,CuAl_6_(PO_4_)_4_(OH)_8_·4H_2_O,CuAl6(PO4)4(OH)84H2O,Al6CuP4H86O101,Phosphate,,"Al,As,Ca,Cu,F,H,O,P,S,Zn",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Turquoise__R050554__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__81acaee93b5a3d268af2a685219f.txt,True,8,False,
R050218,RRUFF,Tychite__R050218__Raman__532______Raman_Data_Processed__6ffcb302cdf1ebdca16411a0805a.txt,R050218,Tychite,Tychite,Na_6_Mg_2_(CO_3_)_4_(SO_4_),Na_6_Mg_2_(CO_3_)_4_(SO_4_),Na6Mg2(CO3)4(SO4),Na6Mg2C4SO16,Carbonate,,"Al,As,C,Ca,Cl,Cr,F,Fe,K,La,Mg,Mn,Na,O,P,S,Si",True,True,False,True,False,,False,False,False,False,False,True,True,True,4.1243,wide_gap_insulator,False,-2.2819322711745693,highly_stable,True,Tychite__R050218__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__6ffcb302cdf1ebdca16411a0805a.txt,True,6,False,
R050062,RRUFF,Ulexite__R050062__Raman__514______Raman_Data_Processed__81daef2ae6f79c941006589361af.txt,R050062,Ulexite,Ulexite,NaCaB_5_O_6_(OH)_6_·5H_2_O,NaCaB_5_O_6_(OH)_6_·5H_2_O,NaCaB5O6(OH)65H2O,NaCaB5H67O72,Borate,,"Al,B,Ca,Cr,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Ulexite__R050062__Xray_Data_XY__514______Xray_Data_XY_Data_Processed__81daef2ae6f79c941006589361af.txt,True,8,False,
R050491,RRUFF,Ulexite__R050491__Broad_Scan__532__0__unoriented__Raman_Data_Processed__70a7b59eb53a994abf866ac352f5.txt,R050491,Ulexite,Ulexite,NaCaB_5_O_6_(OH)_6_·5H_2_O,NaCaB_5_O_6_(OH)_6_·5H_2_O,NaCaB5O6(OH)65H2O,NaCaB5H67O72,Borate,,"B,Ca,H,Na,O",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Ulexite__R050491__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__70a7b59eb53a994abf866ac352f5.txt,True,8,False,
R050247,RRUFF,Ullmannite__R050247__Raman__785______Raman_Data_Processed__7ab04e3fd45949b1ad602b7809a7.txt,R050247,Ullmannite,Ullmannite,NiSbS,NiSbS,NiSbS,NiSbS,Sulfide,,"Ni,S,Sb",True,True,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-0.5363714263541676,stable,True,Ullmannite__R050247__Xray_Data_XY__785______Xray_Data_XY_Data_Processed__7ab04e3fd45949b1ad602b7809a7.txt,True,2,False,
R230009_v1,RRUFF,unknown__R230009__Raman__780______Raman_Data_Processed__73e789fa8383368d16e0f73d4dbf.txt,R230009,unknown,unknown,PbSe^4+^O_3_,PbSe^4+^O_3_,PbSeO3,PbSeO3,Oxide,,"O,Pb,Se",False,False,False,False,False,,False,False,False,False,False,True,True,True,3.1053,wide_gap_insulator,False,-1.46740173046875,stable,True,unknown__R230009__Xray_Data_XY__780______Xray_Data_XY_Data_Processed__73e789fa8383368d16e0f73d4dbf.txt,True,6,False,
R070747,RRUFF,Uraninite__R070747__Raman__532______Raman_Data_Processed__f75f498a7496281634e867ceadf9.txt,R070747,Uraninite,Uraninite,UO_2_,UO_2_,UO2,UO2,Oxide,,"O,U",False,False,False,False,False,,False,False,False,False,False,True,True,True,0.0,metal_like,True,-3.700855265833334,highly_stable,True,Uraninite__R070747__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__f75f498a7496281634e867ceadf9.txt,True,6,False,
R050380,RRUFF,Uranophane__R050380__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d62f3d7a8b51e3b8adaaf48db607.txt,R050380,Uranophane,Uranophane,Ca(UO_2_)_2_(SiO_3_OH)_2_·5H_2_O,Ca(UO_2_)_2_(SiO_3_OH)_2_·5H_2_O,Ca(UO2)2(SiO3OH)25H2O,CaU2Si25(H9O35)3,Silicate,,"Ca,H,O,Si,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Uranophane__R050380__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__d62f3d7a8b51e3b8adaaf48db607.txt,True,10,False,
R070038,RRUFF,Uranophane__R070038__Raman__532______Raman_Data_Processed__86f09192bfa5525952507138b29c.txt,R070038,Uranophane,Uranophane,Ca(UO_2_)_2_(SiO_3_OH)_2_·5H_2_O,Ca(UO_2_)_2_(SiO_3_OH)_2_·5H_2_O,Ca(UO2)2(SiO3OH)25H2O,CaU2Si25(H9O35)3,Silicate,,"Ca,H,O,Si,U",False,False,False,False,False,,False,False,False,False,True,True,True,False,,,,,,True,Uranophane__R070038__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__86f09192bfa5525952507138b29c.txt,True,6,False,
R070562,RRUFF,Ussingite__R070562__Raman__532______Raman_Data_Processed__5b93721c987a4378fa9f0909efe9.txt,R070562,Ussingite,Ussingite,Na_2_AlSi_3_O_8_(OH),Na_2_AlSi_3_O_8_(OH),Na2AlSi3O8(OH),Na2AlSi3HO9,Silicate,,"Al,Ca,Cr,F,Fe,H,K,Mg,Mn,Na,O,Si,Ti",True,True,False,False,False,,False,False,False,False,False,True,True,True,4.6627,wide_gap_insulator,False,-2.9630333149918755,highly_stable,True,Ussingite__R070562__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__5b93721c987a4378fa9f0909efe9.txt,True,6,False,
R070750,RRUFF,Valleriite__R070750__Raman__532______Raman_Data_Processed__68fdb1d9ab1e9f99ffe27a20e134.txt,R070750,Valleriite,Valleriite,"2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]·1.53[(Mg,Al)(OH)_2_]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]","2[(Fe,Cu)S]153[(Mg,Al)(OH)2]",Oxide,,"Al,Cu,Fe,H,Mg,O,S",True,True,False,False,False,,False,False,True,False,True,False,False,False,,,,,,True,Valleriite__R070750__Xray_Data_XY__532______Xray_Data_XY_Data_Processed__68fdb1d9ab1e9f99ffe27a20e134.txt,True,6,False,
R050171,RRUFF,Vanadinite__R050171-3__Raman__514__0-000__depolarized__Raman_Data_Processed__dc3190aaa1d7b72c03ab24702135.txt,R050171,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050171-3__Xray_Data_XY__514__0-000__depolarized__Xray_Data_XY_Data_Processed__dc3190aaa1d7b72c03ab24702135.txt,True,24,False,
R050189,RRUFF,Vanadinite__R050189__Broad_Scan__532__0__unoriented__Raman_Data_Processed__261813f8a0cf1427e668969e6390.txt,R050189,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050189__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__261813f8a0cf1427e668969e6390.txt,True,10,False,
R050376,RRUFF,Vanadinite__R050376__Broad_Scan__532__0__unoriented__Raman_Data_Processed__451ca446c02ad852d678576e5d89.txt,R050376,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050376__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__451ca446c02ad852d678576e5d89.txt,True,8,False,
R050530,RRUFF,Vanadinite__R050530__Broad_Scan__532__0__unoriented__Raman_Data_Processed__183cfbbff88955cd12b8d76e3737.txt,R050530,Vanadinite,Vanadinite,Pb_5_(VO_4_)_3_Cl,Pb_5_(VO_4_)_3_Cl,Pb5(VO4)3Cl,V3Pb5ClO12,Halide,,"Cl,O,Pb,V",True,True,False,False,False,,False,False,False,False,False,True,True,True,2.7954,semiconductor,False,-2.0717531625361905,highly_stable,True,Vanadinite__R050530__Broad_Scan__532__0__unoriented__Xray_Data_XY_Data_Processed__183cfbbff88955cd12b8d76e3737.txt,True,8,False,
